,longueur,v_longueur,largeur,v_largeur,teinte,v_teinte,sucre,v_sucre,eau,v_eau,fibres,v_fibre
cerise22,2.0,0.5,2.0,0.5,100.33267816604717,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise23,2.306851270972534,0.5,2.562859479733607,0.5,106.85929594269689,10.0,10.489344437686572,5.0,80.26291483283737,5.0,1.7440857267592065,0.5
cerise24,1.672601438083425,0.5,3.049031425376416,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise25,2.0,0.5,2.0,0.5,88.8266547828171,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise26,2.3139021129126203,0.5,2.2340087969995697,0.5,110.60791331494993,10.0,15.37047580229806,5.0,82.37239192866112,5.0,1.0442554581430032,0.5
cerise27,1.648711804417981,0.5,1.589420707113513,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise28,2.0,0.5,2.0,0.5,83.07227140284937,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise29,2.8131830257624335,0.5,1.7894994394044572,0.5,110.06475953183353,10.0,13.511105938160062,5.0,76.91465959064294,5.0,1.7830523177126503,0.5
cerise30,2.5747587382505035,0.5,1.5106381950291088,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise31,2.0,0.5,2.0,0.5,88.75190992786719,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise32,2.6416703960557673,0.5,2.9737593989611524,0.5,73.3765672830636,10.0,13.909732921622275,5.0,74.24041226689839,5.0,1.2194549781329254,0.5
cerise33,1.3998374879016307,0.5,1.7003394671088428,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise34,2.0,0.5,2.0,0.5,95.64466014908348,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise35,1.8279834592658921,0.5,1.5567984500504672,0.5,103.2688406350765,10.0,15.84045984972791,5.0,90.11549057121707,5.0,1.391958527759046,0.5
cerise36,1.1345526262649153,0.5,2.720326907595146,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise37,2.0,0.5,2.0,0.5,95.42142649778545,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise38,2.276995102848659,0.5,1.6576787173697247,0.5,109.38029489455812,10.0,10.48251828336366,5.0,84.48346678315801,5.0,1.4324241356976073,0.5
cerise39,2.075917635914674,0.5,1.3501137376209735,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise40,2.0,0.5,2.0,0.5,86.32313809713735,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise41,1.8697532566864883,0.5,1.7457585231048407,0.5,92.42742088988159,10.0,16.736050077361384,5.0,82.91024063210465,5.0,1.5704524552552994,0.5
cerise42,1.6244577482458458,0.5,1.854616962663111,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise43,2.0,0.5,2.0,0.5,95.05752814399666,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise44,2.1337438900920533,0.5,1.6160229375772128,0.5,85.49292900106495,10.0,19.666946167520514,5.0,78.10174523772817,5.0,1.832604110153519,0.5
cerise45,2.225223958390726,0.5,3.335996020033376,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise46,2.0,0.5,2.0,0.5,103.97470546969654,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise47,2.2678707706973436,0.5,2.484239927422818,0.5,99.84819479669423,10.0,18.432212860540254,5.0,81.53858568959272,5.0,2.1251260245756205,0.5
cerise48,2.3264521849877267,0.5,1.9412625358909075,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise49,2.0,0.5,2.0,0.5,100.05953092868283,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise50,1.603922748345124,0.5,2.0128876446160975,0.5,110.63454043714016,10.0,8.06721308050636,5.0,77.95865763324652,5.0,1.7800511694230476,0.5
cerise51,3.0082226779727828,0.5,2.3213342172665095,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise52,2.0,0.5,2.0,0.5,92.30118066391036,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise53,1.3944592394089768,0.5,1.9149520623234055,0.5,98.1375444644005,10.0,8.348667536011227,5.0,85.936060241441,5.0,1.8588828513226707,0.5
cerise54,2.04195209245224,0.5,2.2700314726692974,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise55,2.0,0.5,2.0,0.5,84.30989167551154,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise56,1.6984172071407544,0.5,1.794436242788734,0.5,99.60992510008013,10.0,10.73171685840998,5.0,77.28089162801538,5.0,0.9217963918395384,0.5
cerise57,2.8251271695415507,0.5,2.741555208182555,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise58,2.0,0.5,2.0,0.5,102.62483327136333,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise59,1.56758347184828,0.5,2.3348579258053226,0.5,94.90279625146927,10.0,18.13133903245236,5.0,85.41276162631156,5.0,0.9870275932544811,0.5
cerise60,2.1169228260350286,0.5,1.2964850341455425,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise61,2.0,0.5,2.0,0.5,99.02047586700579,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise62,1.3402228539141143,0.5,2.969472989203578,0.5,87.41301320731436,10.0,5.6140759232333055,5.0,87.96677923700237,5.0,3.2578691782407265,0.5
cerise63,2.3182373423739975,0.5,1.1337752476239005,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise64,2.0,0.5,2.0,0.5,102.88976563681604,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise65,3.097508122953623,0.5,1.3638898094531957,0.5,65.96440163919746,10.0,13.140114762184634,5.0,89.64397710709457,5.0,2.115679511822186,0.5
cerise66,2.2462083669835957,0.5,2.110646623453449,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise67,2.0,0.5,2.0,0.5,92.0708635675378,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise68,2.069975826671502,0.5,1.3279831403393012,0.5,87.25830298658992,10.0,13.119635637147601,5.0,85.60162435198599,5.0,1.6483364138497931,0.5
cerise69,1.5075456887150174,0.5,1.9446789874151922,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise70,2.0,0.5,2.0,0.5,90.10804311700018,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise71,2.7940980033560074,0.5,2.660082314521544,0.5,92.39821566053924,10.0,16.815410637513843,5.0,76.27372439937346,5.0,1.219206002743625,0.5
cerise72,1.7871426951834073,0.5,1.8003383753012916,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise73,2.0,0.5,2.0,0.5,80.75184476599823,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise74,2.7548834062171035,0.5,1.827949982858782,0.5,97.27870100442172,10.0,15.695228252636657,5.0,77.97980714690189,5.0,1.9539573598078461,0.5
cerise75,2.543941168229491,0.5,2.3545107782450203,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise76,2.0,0.5,2.0,0.5,99.45253544399098,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise77,2.0289179043622645,0.5,2.109015978258865,0.5,90.94463503988446,10.0,20.986248135003436,5.0,84.23361825978692,5.0,0.9411708994587685,0.5
cerise78,2.1429067281884944,0.5,1.7661103066435904,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise79,2.0,0.5,2.0,0.5,74.8959711975139,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise80,1.591512143810163,0.5,2.9345457875515177,0.5,69.63981796229706,10.0,13.119686122096304,5.0,88.68468732689803,5.0,1.7871037786606037,0.5
cerise81,2.58594205956721,0.5,1.743884342188923,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise82,2.0,0.5,2.0,0.5,88.75482957557736,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise83,1.7906452820407572,0.5,2.2715122850703593,0.5,91.82723210112657,10.0,8.710402143089796,5.0,93.01689365495108,5.0,1.1986574751297998,0.5
cerise84,1.5016412867990057,0.5,1.7636806732605181,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise85,2.0,0.5,2.0,0.5,90.01329535154909,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise86,2.0951302921466715,0.5,2.472920002800715,0.5,99.02837611120952,10.0,3.139815924613808,5.0,84.55901155758721,5.0,2.0183044302418764,0.5
cerise87,1.45594052274393,0.5,0.9739705160509082,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise88,2.0,0.5,2.0,0.5,93.2689551634846,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise89,2.9042441975372544,0.5,1.950677894143225,0.5,89.92053417026288,10.0,3.4939213891513266,5.0,78.38081060342574,5.0,1.9081498588190418,0.5
cerise90,1.6699845389798798,0.5,1.6384097944887153,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise91,2.0,0.5,2.0,0.5,110.75489614362186,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise92,2.2777291271209115,0.5,2.4047061893805006,0.5,89.82628595388745,10.0,13.529456719526598,5.0,79.80536872141235,5.0,1.1914808217518156,0.5
cerise93,1.6317362168722087,0.5,1.7861478884957211,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise94,2.0,0.5,2.0,0.5,94.18097743656918,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise95,1.7616703794964645,0.5,1.6711042319169382,0.5,92.56600795200998,10.0,11.772649686437981,5.0,85.17054318898596,5.0,1.2843687074894006,0.5
cerise96,2.0572220965083723,0.5,1.369900225097293,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise97,2.0,0.5,2.0,0.5,74.42023526726246,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise98,2.9083183699295843,0.5,1.8705508316701362,0.5,83.40628522644565,10.0,20.896078854764248,5.0,91.47618811922327,5.0,1.6346598195304567,0.5
cerise99,2.081733864994139,0.5,2.899016032593406,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise100,2.0,0.5,2.0,0.5,102.1871050862988,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise101,1.4751880296184876,0.5,2.104132229251103,0.5,96.21729631218894,10.0,11.713232400742026,5.0,85.33098313969586,5.0,1.9163728626791785,0.5
cerise102,2.396779266614716,0.5,1.5619153000167532,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise103,2.0,0.5,2.0,0.5,92.33866501988588,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise104,1.7647083613500636,0.5,2.1423625104413384,0.5,84.67723334905492,10.0,10.722263953501484,5.0,78.03364899480428,5.0,1.1322019402557686,0.5
cerise105,2.401197409992278,0.5,1.352499420610636,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise106,2.0,0.5,2.0,0.5,102.45830371892043,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise107,2.340951034447485,0.5,1.6673015019045125,0.5,94.64846303903242,10.0,6.884924036376889,5.0,81.93174186264086,5.0,2.7909984785519897,0.5
cerise108,1.4880057912110893,0.5,1.3096464077915613,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise109,2.0,0.5,2.0,0.5,99.85051929020509,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise110,1.4191590130564888,0.5,2.762402107495948,0.5,103.59080116511083,10.0,6.60034082046303,5.0,84.27408024698359,5.0,2.294784929669339,0.5
cerise111,2.1759756582448486,0.5,1.976359960014194,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise112,2.0,0.5,2.0,0.5,91.05713761376416,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise113,2.0919366298435977,0.5,1.7878543939456508,0.5,97.26047726109503,10.0,13.551940496493826,5.0,91.50246255886245,5.0,2.5052229895145546,0.5
cerise114,1.7276508331703067,0.5,2.555073183865268,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise115,2.0,0.5,2.0,0.5,107.60840186673653,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise116,1.9515070440285134,0.5,2.1862650555125227,0.5,88.60477295891802,10.0,13.86502058557839,5.0,88.50728164358641,5.0,0.8279706120895085,0.5
cerise117,1.559190467794484,0.5,0.71900416708335,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise118,2.0,0.5,2.0,0.5,79.74594746619275,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise119,1.6556545994426042,0.5,2.4165902429328714,0.5,113.90453631222692,10.0,8.991672883038234,5.0,94.62864427014833,5.0,0.712234594120062,0.5
cerise120,0.6757941798014613,0.5,1.723166750779077,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise121,2.0,0.5,2.0,0.5,95.31265424672152,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise122,2.0786363143201623,0.5,1.8118636529912637,0.5,89.88271002604364,10.0,14.973036251919106,5.0,88.84128276862826,5.0,1.4611600508085143,0.5
cerise123,2.1929318918372482,0.5,1.7763344621564985,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise124,2.0,0.5,2.0,0.5,99.36595070871566,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise125,2.804741340735754,0.5,2.2033177004316262,0.5,94.1745818715129,10.0,2.6482357576419364,5.0,71.69365107893525,5.0,1.5202671162124086,0.5
cerise126,2.0630253429907235,0.5,2.4372399263437354,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise127,2.0,0.5,2.0,0.5,124.96182161631793,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise128,1.553051498683048,0.5,1.9160885214364047,0.5,90.16513800670528,10.0,8.639574343132473,5.0,84.0771884848937,5.0,2.179510591169131,0.5
cerise129,1.60355802039291,0.5,1.8119538580766685,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise130,2.0,0.5,2.0,0.5,98.13442731799735,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise131,2.219414283314675,0.5,1.5334303890778354,0.5,90.48557625420251,10.0,14.483594586839288,5.0,79.93777351873341,5.0,0.8876192520070492,0.5
cerise132,1.961380285065436,0.5,1.5110060339059386,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise133,2.0,0.5,2.0,0.5,80.60868035437431,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise134,1.9441069704783251,0.5,2.944977626238238,0.5,94.77131507936313,10.0,17.779200506173503,5.0,81.6773518180066,5.0,1.3575340409717302,0.5
cerise135,2.5462420962091796,0.5,2.173657149723274,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise136,2.0,0.5,2.0,0.5,96.45541215607676,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise137,2.2833251215941845,0.5,2.5181055068357416,0.5,104.54238901449256,10.0,13.388610675050131,5.0,70.48517951971594,5.0,2.380373967541633,0.5
cerise138,2.2145497489553954,0.5,1.1799169382606323,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise139,2.0,0.5,2.0,0.5,81.44076747586621,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise140,2.8787343913718435,0.5,1.8023225909495755,0.5,86.81447279169139,10.0,12.36718978979607,5.0,87.37165560111416,5.0,1.4955705806847939,0.5
cerise141,1.9312648112716098,0.5,2.014225511975495,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise142,2.0,0.5,2.0,0.5,90.24472758563189,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise143,1.891730162301304,0.5,1.9280623088672897,0.5,94.86784281321354,10.0,6.472820953942344,5.0,89.86543936043589,5.0,2.486589511046616,0.5
cerise144,2.14108515492663,0.5,2.5706554948858056,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise145,2.0,0.5,2.0,0.5,85.7211121179057,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise146,2.603189256110604,0.5,1.8436510880685215,0.5,92.67249187632869,10.0,11.331757347562146,5.0,77.30685347029082,5.0,0.7785341087583596,0.5
cerise147,1.741224287253677,0.5,2.236239982645131,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise148,2.0,0.5,2.0,0.5,105.24834630418125,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise149,1.4273925761138786,0.5,2.269795987750955,0.5,87.97408521194245,10.0,12.591582018527049,5.0,86.55729867747138,5.0,2.282411628164679,0.5
cerise150,2.893421314183947,0.5,1.5739000896160742,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise151,2.0,0.5,2.0,0.5,90.71616296725738,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise152,2.111539182252092,0.5,1.6536034766484242,0.5,88.05939267251478,10.0,10.342449594562282,5.0,84.45954899438848,5.0,0.7847549746893383,0.5
cerise153,2.5675553021658155,0.5,2.393564847555424,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise154,2.0,0.5,2.0,0.5,101.2699440914727,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise155,2.038231697786748,0.5,2.2224371555328135,0.5,102.85986016728977,10.0,4.965790227731099,5.0,80.85326851410981,5.0,2.018933206104327,0.5
cerise156,2.907139074733712,0.5,1.4149219689620511,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise157,2.0,0.5,2.0,0.5,72.76260231896143,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise158,1.065673867779911,0.5,2.8988273745171647,0.5,84.86162832611959,10.0,15.179223010993194,5.0,71.55487260285103,5.0,1.3942461535972828,0.5
cerise159,1.7719645460213176,0.5,2.350892497904715,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise160,2.0,0.5,2.0,0.5,81.46856749807957,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise161,0.8696193819593534,0.5,2.5529840430796407,0.5,105.06249223859751,10.0,14.312129494244108,5.0,83.31159906116862,5.0,1.4742094465292266,0.5
cerise162,2.457885898364336,0.5,1.29304487050906,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise163,2.0,0.5,2.0,0.5,98.60981362484142,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise164,1.6955124710229326,0.5,1.3633067184327574,0.5,77.59819812639871,10.0,5.351820867843676,5.0,84.05471071593188,5.0,1.833393982783992,0.5
cerise165,1.708252696694895,0.5,2.3111114128747343,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise166,2.0,0.5,2.0,0.5,94.21637110967808,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise167,1.084430012953191,0.5,2.8227542420130085,0.5,106.47538949554804,10.0,4.059419596823818,5.0,84.60846915309862,5.0,2.033211419362395,0.5
cerise168,2.2142231220451603,0.5,1.9215761045451147,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise169,2.0,0.5,2.0,0.5,93.35440358756505,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise170,1.8249653119711748,0.5,1.7710817519741322,0.5,81.04602082855521,10.0,1.6586282416513782,5.0,81.77633841074461,5.0,1.0646624385985395,0.5
cerise171,2.0607234334145126,0.5,1.5193239879376461,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise172,2.0,0.5,2.0,0.5,96.729796772952,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise173,1.1904616111797872,0.5,1.7522303388733287,0.5,105.20363750400693,10.0,20.798380823680617,5.0,92.3645963436849,5.0,1.7166029458406113,0.5
cerise174,2.6918640157976013,0.5,1.5912518490875636,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise175,2.0,0.5,2.0,0.5,81.92975973071513,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise176,1.2818978392307088,0.5,1.8068842397295728,0.5,89.51559844382432,10.0,12.73911951779055,5.0,83.85165115676854,5.0,2.408547683038452,0.5
cerise177,1.7777979036349916,0.5,1.235383655850673,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise178,2.0,0.5,2.0,0.5,83.07935358362307,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise179,1.6696554378658393,0.5,2.0849942162504083,0.5,98.91922616756426,10.0,16.01210898644594,5.0,76.91428904310683,5.0,1.027198182224913,0.5
cerise180,1.8701297356076174,0.5,2.3639772270088653,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise181,2.0,0.5,2.0,0.5,87.4703036236759,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise182,1.8660545611235788,0.5,1.4391632677465638,0.5,88.11752853593305,10.0,6.958028735197028,5.0,88.016424159596,5.0,1.4200982616646414,0.5
cerise183,1.4949149160477284,0.5,1.8858622411201797,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise184,2.0,0.5,2.0,0.5,106.35466466825466,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise185,1.6821648157192173,0.5,1.2694150077705448,0.5,116.48394348182688,10.0,16.54328945943577,5.0,92.56871278455704,5.0,2.8408035433336494,0.5
cerise186,1.71849768786504,0.5,2.728359102194357,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise187,2.0,0.5,2.0,0.5,97.57663496939192,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise188,1.7133819107523542,0.5,1.6566465696335717,0.5,94.56003243513923,10.0,5.073997750974725,5.0,87.66701585500407,5.0,2.2851386837847745,0.5
cerise189,1.4280675661872277,0.5,2.2842970851790696,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise190,2.0,0.5,2.0,0.5,103.07961085291481,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise191,2.157499847389856,0.5,1.1191471568388813,0.5,92.66895101945939,10.0,12.281884012093249,5.0,85.36975323279387,5.0,2.101281428887443,0.5
cerise192,1.7369052859592167,0.5,2.0148119618293894,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise193,2.0,0.5,2.0,0.5,70.66506009795953,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise194,2.402570086698107,0.5,1.8949479959454403,0.5,101.63310251604125,10.0,11.074807466921552,5.0,84.13037154492059,5.0,2.0552515174056847,0.5
cerise195,2.4965086881981478,0.5,3.105916714814809,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise196,2.0,0.5,2.0,0.5,99.74258752127645,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise197,1.3743628942794428,0.5,3.03450291701461,0.5,91.29803417684252,10.0,7.0059341043796595,5.0,82.67244168809229,5.0,2.1228009323996955,0.5
cerise198,2.658642651766533,0.5,1.3315820676291612,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise199,2.0,0.5,2.0,0.5,107.61896903277808,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise200,3.2821411114409953,0.5,1.8677004163399853,0.5,86.79001908806559,10.0,9.717529924184472,5.0,90.80135288007187,5.0,2.0808542012059954,0.5
cerise201,2.1369340795448384,0.5,1.6278481718561066,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise202,2.0,0.5,2.0,0.5,99.43853189676172,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise203,1.481795317304536,0.5,1.7303322504158771,0.5,98.79544751023805,10.0,11.763521707030542,5.0,90.11216493041552,5.0,2.285227562694461,0.5
cerise204,2.2992874897280724,0.5,2.502525976452649,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise205,2.0,0.5,2.0,0.5,73.58416927578281,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise206,1.8478038218257609,0.5,2.432862788097947,0.5,88.59021697968018,10.0,10.41749667952023,5.0,75.23851076281666,5.0,1.9462912442059008,0.5
cerise207,1.8048550833344352,0.5,1.3730684218677776,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise208,2.0,0.5,2.0,0.5,75.13365757900509,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise209,2.094969737195177,0.5,1.9853105437752645,0.5,104.47320631917995,10.0,11.055900292921718,5.0,77.61207403786452,5.0,1.8955042446916641,0.5
cerise210,1.9300151668430692,0.5,1.3929172204318179,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise211,2.0,0.5,2.0,0.5,114.38706648921553,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise212,1.698413893623108,0.5,1.5778196194190952,0.5,110.21946414039995,10.0,12.403238051198667,5.0,83.39148645462613,5.0,2.1693671055264714,0.5
cerise213,2.88717106354621,0.5,2.489391247910847,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise214,2.0,0.5,2.0,0.5,91.89750917787977,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise215,1.8247956296058931,0.5,1.917782753179979,0.5,90.73914631069096,10.0,12.097484090046224,5.0,89.95705954651,5.0,1.708725288913819,0.5
cerise216,1.8227333170386046,0.5,2.0153408311345418,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise217,2.0,0.5,2.0,0.5,94.72701971837705,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise218,1.996658234592138,0.5,2.9182230802399203,0.5,107.42819013846179,10.0,13.369569985974662,5.0,84.35135954941768,5.0,1.714498864515717,0.5
cerise219,2.4718371950208047,0.5,2.2332834237712484,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise220,2.0,0.5,2.0,0.5,106.16369115045441,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise221,2.018434352283267,0.5,2.081318301495347,0.5,95.74679382330878,10.0,14.951233404246407,5.0,80.44781221960125,5.0,1.1121647020933048,0.5
cerise222,2.1245527829029784,0.5,2.0461627138337724,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise223,2.0,0.5,2.0,0.5,94.95851165197355,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise224,2.8748892424320065,0.5,1.5724682997889412,0.5,93.71707780236659,10.0,14.287445005187898,5.0,84.24028919802501,5.0,2.2071929124037855,0.5
cerise225,1.6883070377338063,0.5,1.8414183068898309,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise226,2.0,0.5,2.0,0.5,87.21012887631076,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise227,2.2268913531525403,0.5,2.1622732447738815,0.5,80.0569978111584,10.0,7.530406555462656,5.0,84.6622563070433,5.0,2.402556333447667,0.5
cerise228,1.646655793582866,0.5,2.1678797609772404,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise229,2.0,0.5,2.0,0.5,106.98835219719771,10.0,11.6,5.0,83.6,5.0,1.7,0.5
cerise230,1.5720244378827164,0.5,2.2579652481692634,0.5,93.05806228347038,10.0,12.564857844886788,5.0,77.5888822316118,5.0,1.7809842467720058,0.5
cerise231,2.5707987608497964,0.5,2.663956828464172,0.5,95.0,10.0,11.6,5.0,83.6,5.0,1.7,0.5
